id	document	label
37546	더러운인싸새끼들	85
37547	갤떡밥좀바꿉시다	85
37548	대영 트랙2점수나옴?	85
37549	건즈하는데 촤르렁 엄청잘하 ;	85
37550	아아 공부는 포기한다	85
37551	배부르니까 아무것도 하기 싫다	85
37552	아 나는 복학하면...	85
37553	기상청 중기예보 맞을 확률 높아??	85
37554	ㅄ들아 수능이 중요하냐	85
37555	원래 같으면 115 뜰 타이밍인데..	85
37556	아..빨리 군대나 갔다오고 싶다	85
37557	14111 공대면 잘온거냐	85
37558	효성이 어때여	85
37559	근데 남자들 좀 불쌍하지 않냐?	85
37560	인싸들 아싸코스프레좀 하지마라 ㅡㅡ	85
37561	사실 난 신나서 아싸하는거임	85
37562	똥싸니까 좀 가벼워졋다.	85
37563	빌리콩까르네	85
37564	메카드롭이 ㄹㅇ 기만질 ㅅㅌㅊ	85
37565	ㄹㅇ 내일 양공수셤인데 공부거지같이함.	85
37566	이번 축제때 신해철 오지 않았서??	85
37567	아 운동하는데 뱃속에 내용물이 굴렁꿀렁해서 못하겟다	85
37568	솔직히 인하공대는 열린문아니냐.	85
37569	나도 말이야..	85
37570	ㅋㅋ근데 훌리도 먹힐만한걸 들고와야 반응하는거지	85
37571	타대훌년들아 그까짓 수능성적 인증 누가못하냐	85
37572	퇴개르	85
37573	야 여기 일베랑동급이냐	85
37574	쌍꺼풀은 있어도 갠춘할거같은데	85
37575	인싸 되는 법좀 알려줘라!	85
37576	내일 양공수셤보는 사람있냐?	85
37577	그럼 ㅅㅂ 덜렁 이요르 니베아 고정닉전부다 일베???	85
37578	대학교가 클라스는..	85
37579	너비야...	85
37580	영단기 쟤는 뭐냐	85
37581	물리학 답중에 일배가 있었지	85
37582	지금 치킨시켜먹이 vs 집에불지르기	85
37583	치킨먹고싶다	85
37584	자살특공대 구합니다. 졷같아서 못하겟네영.	85
37585	컴도리 저분 포맷해야할듯	85
37586	오랜만에 3열왓는데	85
37587	내일 혼자 영화나 때리러 가야지	85
37588	문레기들이 왜 입결로 싸우는줄 아냐?	85
37589	아 졸려	85
37590	게이들아 115가 무슨떡밥이노	85
37591	아나 진짜 망해간다	85
37592	스무살 어린리랑 밥 뭐먹을까?	85
37593	간만에	85
37594	인갤 살아나냐?	85
37595	인갤 왜하냐??	85
37596	신소재 인싸들은 무적이디	85
37597	신나는거없을까	85
37598	저 사실 아이언맨임 ^오^	85
37599	갤총 사실상 망함	85
37600	ㅅ까시	85
37601	근데 학교 운좋게 들어온애들이 훌리짓 쩔지않냐 ㅋㅋㅋ	85
37602	얘 기억하는 사람있노?	85
37603	공대생들 한심한게 문과랑 한두급간 차이나는줄앎	85
37604	영단기 허위·과장 광고 피해 극심	85
37605	병신 영단기충들	85
37606	효창 미친ㅋㅋ	85
37607	효짱 도배로 신고하면 되는 부분이냐?	85
37608	일수 1 계절학기	85
37609	하스스톤 한다	85
37610	그만좀 해라 병신들아	85
37611	영단기 올리는놈들 =	85
37612	효짱 사실 이성애자임	85
37613	하스스톤 전설도 못찍은놈들이 ㅡㅡ	85
37614	진짜 빡치게하지마라.	85
37615	효창 지금 닉이 뭐냐	85
37616	하스스톤 상황	85
37617	115같은놈들	85
37618	오예 이겼다 ㅋㅋ	85
37619	아 의욕이 안생긴다	85
37620	님들 건즈합시다~	85
37621	씨발 도배충새끼들	85
37622	카타 모1입니다	85
37623	갤종총회도 하려고 했었는데	85
37624	근데 갤이 망해서	85
37625	카타 잘쓰다가 갑자기밴ㅡㅡ	85
37626	생각해보니 열명이면 꽤 오는거구나ㅋㅋ	85
37627	저 곧 인싸돼서 탈갤할건데 그럼 갤 망할듯ㅋㅋ	85
37628	지금의 저는 다릅니다	85
37629	갤질하다보니 정석 방송나옴	85
37630	오늘은 갤상태도 그닥인데	85
37631	입결리셋전문가님들아 입결리셋 하면 기분좋아져요?	85
37632	탈갤 하려고 한다	85
37633	역시 술은 소맥이 갑이다.	86
37634	원래 나도 듣는거 위주였는데	86
37635	디씨 나만 댓글 버퍼링 존나 김??	86
37636	그리스 채점 해본 사람?	86
37637	꽃게탕 국물 ㅆㅅㅌㅊ	86
37638	이게 초라하냐 ㅡㅡ	86
37639	뭐니뭐니해도 노래갑은 이수영이다.	86
37640	노래 들으면 뭐하냐	86
37641	모솔 모솔 거려드 이젠 아무렇지도 않다.	86
37642	시발 유튜브 이전코드 사라져서노래를 띄울수가 없따	86
37643	솔직히 갤에 모솔 나밖에 없지 않냐? ㅋㅋ	86
37644	ㅋㅋ존잘들부럽	86
37645	타스피 수능 미응시	86
37646	인하대 모집요강 모델	86
37647	다들 중고딩때 첫연애 하지않냐?	86
37648	중고딩떄 처음 연애라니...	86
37649	시발 기만자들 ㅡ ㅡ	86
37650	오 이런 라이브 좋은데!! 관객들 따라부르거!	86
37651	역시 진짜모쏠은 나밖에없어..	86
37652	사회기반시스템공학부	86
37653	모쏠들 다 뒤져라 ㅋㅋ	86
37654	나무구함	86
37655	사실 중고딩 때 연애해봤다	86
37656	아 맥주 다 떨어졋네 ㅡㅡ	86
37657	내 닉 요트로 바꿀까 ㅎㅎ	86
37658	레알이 ㅡㅡ	86
37659	요트 한글이름 있어서 사전찾아서 영어로 씀 ㅠㅠ	86
37660	후.. 오늘은 참아야지.. 술을 참을 수가 없다 집에서 마시면	86
37661	초딩때 나의 여자와의 관계설.	86
37662	시발럼들아!!	86
37663	난 어렷을떄부터 졸렬하고 썩어빠졋음	86
37664	이럴때 갑자기 유동 한명이 초를 쳐야하는데	86
37665	넥슨은 들어라	86
37666	이번에 물리 웹강 평균 몇임?	86
37667	소주는 역시 쓰다...	86
37668	님들. 월아쩔좀 부탁드려요	86
37669	벌써 시간 왜이러냐	86
37670	으으 시발....	86
37671	오늘 리젠 좋네	86
37672	어..연애흐고십다	86
37673	후...바람의 나라 정화의방패 사기치고다니던게 너냐??	86
37674	내일 갤총 공지로 올라가려나	86
37675	나 인하대 가면 서울 이쁜여자 소개시켜줄게.	86
37676	님들아직도솔로임?ㅋㅋㅋ	86
37677	노래는 고전노래지ㅋㅋ 프리스타일 y	86
37678	7900일? ㅋㅋㅋㅋ 지랄 하네 ㅋㅋㅋㅋ	86
37679	너네 번따해본적있냐?	86
37680	정확히해봐 니듷연애못하는이유가	86
37681	컴돌님 셋 중 하나 고르셈	86
37682	내일 삼산동 퓨처타운 5단지 아름다운가게	86
37683	캬 요트 벌써 능욕질 하네	86
37684	엥? 여친 그거 인갤러들 다 있는거 아니였냐?	86
37685	번따해보긴많이해봄 결과 .jpg	86
37686	요트야 나도 해줘 ㅎㅎㅎ	86
37687	난 그냥 처다만 봐도 극혐일듯 ㅋㅋㅋ	86
37688	Choice님은 처음뵙습니다만, 실례지만 연세가?	86
37689	아 소주 다 마심 ㅡㅡ	86
37690	요트 상련아	86
37691	170도 안되는 캐루저한테 키작다는말 하지마세요	86
37692	요트야.. 너 어디 사냐...	86
37693	요트야	86
37694	22살모솔아다퇴갤으으	86
37695	자연과학대 다니면	86
37696	좋아하는 사람한테 못되게 구는거 초등학생식 아니냐?ㅋㅋ	86
37697	니베아님 인하대 붙으면 사줍시시오.	86
37698	시발럼들아 연락해라....	86
37699	여자 안많아:;;; 진짜로. ㅇㅇ	86
37700	시발럼들아 연락해라... 번호 남긴다...	86
37701	나 어좁 대두 그리고 무엇보다.... 아싸임	86
37702	[속보] 인하대 2기숙사에서 살인사건 벌어져..	86
37703	시벌 ㅋㅋㅋ 문자왔다 ㅋㅋㅋ	86
37704	어디서 자작나무 타는냄새가..	86
37705	미친 ㅋㅋㅋ 3명한테 왔다 ㅋㅋㅋㅋ	86
37706	야 나 친구없는데 번호까면	86
37707	문자 폭풍 ㅋㅋㅋㅋ	86
37708	갓베아한테 욕먹음ㅋㅋ	86
37709	문자보내는데 답장옴 ㄷ	86
37710	컴돌이형 컨셉 뜬금없어서 개욱김ㅋㅋㅋㅋㅋ	86
37711	니베아한태 문자보냄ㅋㅋㅋㅋ	86
37712	문자 너무 많이 와서 혼라스럽다 ㅡㅡㅡ	86
37713	갓베아부럽다	86
37714	나 안귀여워 진짜로ㅋㅋㅋㅋㅋㅋ	86
37715	덜렁갑 전화번호있다	86
37716	컴돌이 이분 진짜임?	86
37717	폰 불난다 ㅡㅡ	86
37718	넙이랑 여카킹?	86
37719	다들 문자보내느라 리젠 느려짐	86
37720	컴돌이님 진짜 궁금한게	86
37721	노 고넙이 ㅠㅠ	86
37722	이요르가 기타처줌 ㅋㅋㅋㅋ	86
37723	엄마 빼고 누구랑 전화해본거 처음임...	86
37724	장난이였구나 ㅋㅋㅋ	86
37725	시발럼들아 컴돌이란 놈들만 3명이다 ㅡㅡ	86
37726	룸메들 진짜 왜케 밤에 게임하냐.. ㅜㅠ	86
37727	시발럼들아 전화 해봣다 ㅡㅡ	86
37728	디씨 시작한지 2달도 안됬지만 인갤만큼 적극적인곳 처음..	86
37729	갤 살아나니까 갤만보게된다	86
37730	여기 글로벌금융 잘 아는 분이나 친구 있는분 없느요??	86
37731	ㅋㅋㅋ뭐냐 나도 갤에서 언급되다니	86
37732	전화 안받은놈 ㅡㅡ 안알랴줌 놈 ㅡㅡ 누구냐	86
37733	디씨하는 사람 대부분 일베함??	86
37734	이제 다 자러 갔나봐요	86
37735	번호 까자마자 갤톡 초대당함 ㅡㅡ	86
37736	내일 쎤어 점수 나왔음 좋겠다	86
37737	아 연애란	86
37738	문자 엄청 많이 오긴 했는데 다들 누군지 안밝혀서 거름 ㅋㅋ	86
37739	대학생활 아싸생활 5년중에 이렇게 행복한 적은 처음이다 ㅋㅋㅋㅋ	86
37740	계속 문자 오는데 닉 안대면 답장 안해준다 ㅡㅡ	86
37741	내일 수업들어가면 앵간해서 성적알려주냐??	86
37742	누가 누군지 모르게다 ㅡㅡ	86
37743	후러덜년들...	86
37744	졸리기 시작한다	86
37745	벌써 2시네 ,,,	86
37746	2기숙사사는데 절도당했습니다 어떻게할까요?	86
37747	어제 인하 논술 수학과학전형 보고왔는데;;불안불안하다...	86
37748	인갤의 새벽반이 시작되는 시간	86
37749	술마시니까 기분은 좋다 히히히히	86
37750	솔직히 니네들은	86
37751	룸메들게임하는 소리에 잠을 못이루겠어요	86
37752	옷갈아입고와야겠다	86
37753	25년 모솔 아다인생...	86
37754	지금 5호관이셈ㅋㅋ	86
37755	ㅋㅋㅋ 나도 퇴개르 한다.	86
37756	입갤한다	86
37757	헠헠	86
37758	다시 5호관이다ㅋㅋ	86
37759	인하대로 학점교류 가려는 타대생인데	86
37760	시험다끝낚냐?	86
37761	잠좀 자고싶어	86
37762	새벽의 감성이 돋아나는 시간	86
37763	연애란 무엇인가	86
37764	지금 정석사람만냐	86
37765	화실책가지러 학교가야돤다	86
37766	논술게이들아 이거보고 힘내라	86
37767	연애를 시작하기 위한 노력엔 뭐가있냐?	86
37768	눈아파서 잠깐 엎드린다는게	86
37769	덜렁갑 저격하러 정석간다	86
37770	유급할때 부모님에게 확인전화 간다는게 사실?	86
37771	휴학 신청도 부모님 확인절차 있음??	86
37772	덜렁갑 저격했다	86
37773	자다 일어나신 덜렁갑 존잘이야;;;;헠헠	86
37774	희망이 없다	86
37775	열람실 나만춥나	86
37776	인하대 아태물류랑 다른 문과과랑 천지차이임??	86
37777	ㅎㅇ	86
37778	친구추천에 세명 뜨는데	86
37779	정석에 사람 몇명이나 왔다고	86
37780	형아들 ㅜㅜ답변부탁드려요 24211 백분위 89/62/89/96/96인데	86
37781	1교시	86
37782	꾸뿌꾸뿌꾸뿌	86
37783	아침부터 상콤하게 문자 날려주시네	86
37784	정석 상태 어떰	86
37785	여기 화공미만잡을 외치는 분이 있다고 하셔서 왔습니다.	86
37786	난 여성부 장관같은놈	86
37787	그리스 중간 점수떴는데 다들 잘봤냐??	86
37788	오늘 아침 8:44 에 문자보낸 사람 누구냐	86
37789	영문강독 언재점수나와??	86
37790	일수 63점이면 a+날라갔냐	86
37791	으으 너무춥다잉	86
37792	물리중간95면 기말발로봐도되냐	86
37793	일수 주관식 2문제 못풀긴했어도	86
37794	유도기전럭 rms 값 계산 어떻게해야하죠	86
37795	인하대 문이과 학과순위.jpg	86
37796	개같은 아싸인생	86
37797	인갤 없으면어떻게 살았을까...	86
37798	근데 갤 살아나니까 갤질 더 많이하게된다	86
37799	아직 풀리지 않는 미스테리...	86
37800	윤나르 08 경영임?	86
37801	여카킹 등시나!!	86
37802	으으즈ㅡㅈ망급인생	86
37803	오늘 레알이한테 털린 썰푼다	86
37804	방금 뭐냐?	86
37805	이제는 내 사칭 까지 생겻냐 ㅋㅋㅋ	86
37806	경영학과 같은데는 200명 넘어가던데	86
37807	ㅇㅇ	86
37808	m영문강독뜸	86
37809	아 정말 공부에 집중할수가 없구나	86
37810	일수 상대평가라서 반평균이 전체평균보다 높아도 반평균으로 나누나요?	86
37811	으으으	86
37812	인갤장애인들존나기엽다	86
37813	성적 언제나오더라	86
37814	덜렁갑 씹존잘이던데 ...	86
37815	화학 웹 물리 웹 평균 뜸	86
37816	상품이동 알바 힘듬??	86
37817	밥먹을사람있냐	86
37818	군씹 ㄷㄷ	86
37819	막상 자려면 잠안옴ㅋㅋ	86
37820	더카페다	86
37821	학교컴퓨터실에 os 뭐 깔려있냐?	86
37822	인갤에 일베충들 많냐?	86
37823	학관지하에 사이비 종교 아줌마들 돌아다니네 ㅋㅋ	86
37824	사랑하는 인갤러 ^^l foot들아 질문 받아랏 ~	86
37825	나 11월에 학교 갈 생각인데...	86
37826	여자랑 전화통화했다 ㅋㅋ	86
37827	갤총 공지로 올라갔다 ㅋㅋㅋ	86
37828	롤 칼바람 하기 vs 정석가서 물실보고서쓰기	86
37829	오늘나랑 ㅅㅅ할사람있냐	86
37830	학교 실험장비 좀 새걸로 사줘라	86
37831	혼자 다니는 아싸/아다년 따먹을 방법좀 알려줘라	86
37832	그 의식있는 꿈 꿔본 갤러 있남	86
37833	갤총	86
37834	항공대의 서울 인접성	86
37835	물리 39면 자살?	86
37836	ㄹㅇ 기괴한 꿈꾸는 갤러들없냐?	86
37837	전라도는 같이하지마라 결국은 뒤통수 맞는다	86
37838	의경 시험 봐본 사람 조언좀	86
37839	물리 a0따려면 중간 기말합 몇이어야댐	86
37840	공지는어디갔어?	86
37841	고닉팜	86
37842	북한 인권 어쩌고하면서 조사하고 다니는 사람들 뭐야?	86
37843	화학2 점수 나왓나요?????	86
37844	내일 야구 직관 간다	86
37845	남학우들은 인하 이발관 절대로 가지 마라	86
37846	점수나온과목이 하나도 없네 ㅅㅂ 웹강 괜히들었나	86
37847	현대사회에서의 종교의 새로운의미, 바람직한 종교생활	86
37848	입개르	86
37849	저녁시간 입갤	86
37850	인하대 아태물류 솔직히 어느급임??	86
37851	물리학 답지 떴다	86
37852	캬 씻었더니 개운하구만	86
37853	어...어...	86
37854	물실 예보결보 만점이 몇이더라	86
37855	밥먹을개럴있냐	86
37856	밥먹을 갤러잇냐	86
37857	오늘따라 이삶이 힘들다.	86
37858	벌써 60주년기념관 착공식이 내일이네	86
37859	랄랄랄라	86
37860	인하대 한은 합격자 정보 없나?	86
37861	정석을 가야하는데~	86
37862	인하대 아태물류가 어느급인지 내가 말해준다.real	86
37863	근데 맨날 평균몇점이냐 물어보는 이유가뭐냐	86
37864	경제학과 은근히 문과에서 ㅅㅌㅊ네	86
37865	어떤 놈이 내 사칭 자꾸하냐 ㅋㅋㅋ	86
37866	오늘 팀플을 했다.	86
37867	컴돌이를 깜빡햇다	86
37868	인갤이 진짜 삶의 위안이 되는듯	86
37869	어리다고 놀리지말아요	86
37870	정석지하 화장실 냄새 ㅆㅎㅌㅊ	86
37871	니베아님 아까 모텔 가신다며요, 아직임?	86
37872	모텔 나도 가보고싶다.	86
37873	잠시 야구좀 틀어봐야지	86
37874	정석 화장실 똥칸 이용할때 공감.	86
37875	얘들아 나 남고나왔어...	86
37876	정석 와이파이는 언제쯤 좋아질까	86
37877	학교에 5ghz 와이파이 안달아주나여?	86
37878	ㅎㅇ	86
37879	아니 1사 만루라니	86
37880	집 가야지 ㅎㅎㅎ	86
37881	점수먹힘 ㅡㅡ	86
37882	국교과 극혐ㅡㅡ	86
37883	ㅋㅋ 전 정석에 잇엇을때 오줌도 12층에서 쌋음	86
37884	후 정석알러지	86
37885	115 126 사라지니까 자연스럽게 훌리들도 사라지는거보소 ㅋㅋ	86
37886	115 언급 하지마라 ㅋㅋ	86
37887	야트는 인하대아직 안붙었는데 갤 활동 왕성히하네	86
37888	오늘 지하 화장실 냄새 왜이러냐?	86
37889	겟앰할 갤러 구함 ♥.♥	86
37890	야트 편입충?	86
37891	번호 새벽엔 깔만한듯ㅋㅋ	86
37892	이요르가 기타 처준거 아직도 생각남	86
37893	좀잇다 자리옴겨야지	86
37894	글씨연습중ㅎㅎ...또뭘써볼까	86
37895	웨인싸가 내 방에 가져 갈 물건 있나 보러 온다 했다	86
37896	인하대 이과 배치표 이번엔 나름 괜찮은거같다	86
37897	강스성님 집 털러갈사람 모집한다	86
37898	아 배불러	86
37899	나 단기하사 지원한다	86
37900	뚝딱뚝딱	86
37901	요즘 자취하는 방세 얼마나...	86
37902	일수 중간 몇점은 나와야 상위권확보냐	86
37903	일수 현강듣는애들중에 나온애들 평균몇이냐	86
37904	갤총 개꿀이네ㅋㅋ	86
37905	광장에 개인피티 해준다는사람 잇자나	86
37906	주안역에....	86
37907	피곤	86
37908	야 근데 요즘 페북보니깐...	86
37909	솔까니들도 여친만들수있는데 안만드는거아님??	86
37910	컴돌이 ㄸㅁㄱ싶다	86
37911	인갤속담	86
37912	갤총	86
37913	아싸컨셉지겹지도않냐	86
37914	근데 내가 진짜 씹아싸임	86
37915	인싸스카우터 측정결과 덜렁갑 59만 측정	86
37916	아 갤에 존못냄새 진동을하네	86
37917	갤총가면 원래 폰걷었음여?	86
37918	1학기때 공수2	86
37919	의미있는일 하고 뒤지고싶은데 추천좀	86
37920	아싸 탈출할 방법이 있냐	86
37921	내가 친구가 없으니까	86
37922	축제때 신해철본사람잇엇냐	86
37923	역시 롤은 딱 두판이야...	86
37924	더러운인싸새끼들	86
37925	갤떡밥좀바꿉시다	86
37926	대영 트랙2점수나옴?	86
37927	건즈하는데 촤르렁 엄청잘하 ;	86
37928	아아 공부는 포기한다	86
37929	배부르니까 아무것도 하기 싫다	86
37930	아 나는 복학하면...	86
37931	기상청 중기예보 맞을 확률 높아??	86
37932	ㅄ들아 수능이 중요하냐	86
37933	원래 같으면 115 뜰 타이밍인데..	86
37934	아..빨리 군대나 갔다오고 싶다	86
37935	14111 공대면 잘온거냐	86
37936	효성이 어때여	86
37937	근데 남자들 좀 불쌍하지 않냐?	86
37938	인싸들 아싸코스프레좀 하지마라 ㅡㅡ	86
37939	사실 난 신나서 아싸하는거임	86
37940	똥싸니까 좀 가벼워졋다.	86
37941	빌리콩까르네	86
37942	메카드롭이 ㄹㅇ 기만질 ㅅㅌㅊ	86
37943	ㄹㅇ 내일 양공수셤인데 공부거지같이함.	86
37944	이번 축제때 신해철 오지 않았서??	86
37945	아 운동하는데 뱃속에 내용물이 굴렁꿀렁해서 못하겟다	86
37946	솔직히 인하공대는 열린문아니냐.	86
37947	나도 말이야..	86
37948	ㅋㅋ근데 훌리도 먹힐만한걸 들고와야 반응하는거지	86
37949	타대훌년들아 그까짓 수능성적 인증 누가못하냐	86
37950	퇴개르	86
37951	야 여기 일베랑동급이냐	86
37952	쌍꺼풀은 있어도 갠춘할거같은데	86
37953	인싸 되는 법좀 알려줘라!	86
37954	내일 양공수셤보는 사람있냐?	86
37955	그럼 ㅅㅂ 덜렁 이요르 니베아 고정닉전부다 일베???	86
37956	대학교가 클라스는..	86
37957	너비야...	86
37958	영단기 쟤는 뭐냐	86
37959	물리학 답중에 일배가 있었지	86
37960	지금 치킨시켜먹이 vs 집에불지르기	86
37961	치킨먹고싶다	86
37962	자살특공대 구합니다. 졷같아서 못하겟네영.	86
37963	컴도리 저분 포맷해야할듯	86
37964	오랜만에 3열왓는데	86
37965	내일 혼자 영화나 때리러 가야지	86
37966	문레기들이 왜 입결로 싸우는줄 아냐?	86
37967	아 졸려	86
37968	게이들아 115가 무슨떡밥이노	86
37969	아나 진짜 망해간다	86
37970	스무살 어린리랑 밥 뭐먹을까?	86
37971	간만에	86
37972	인갤 살아나냐?	86
37973	인갤 왜하냐??	86
37974	신소재 인싸들은 무적이디	86
37975	신나는거없을까	86
37976	저 사실 아이언맨임 ^오^	86
37977	갤총 사실상 망함	86
37978	ㅅ까시	86
37979	근데 학교 운좋게 들어온애들이 훌리짓 쩔지않냐 ㅋㅋㅋ	86
37980	얘 기억하는 사람있노?	86
37981	공대생들 한심한게 문과랑 한두급간 차이나는줄앎	86
37982	영단기 허위·과장 광고 피해 극심	86
37983	병신 영단기충들	86
37984	효창 미친ㅋㅋ	86
37985	효짱 도배로 신고하면 되는 부분이냐?	86
37986	일수 1 계절학기	86
37987	하스스톤 한다	86
37988	그만좀 해라 병신들아	86
37989	영단기 올리는놈들 =	86
37990	효짱 사실 이성애자임	86
37991	하스스톤 전설도 못찍은놈들이 ㅡㅡ	86
37992	진짜 빡치게하지마라.	86
37993	효창 지금 닉이 뭐냐	86
37994	하스스톤 상황	86
37995	115같은놈들	86
37996	오예 이겼다 ㅋㅋ	86
37997	아 의욕이 안생긴다	86
37998	님들 건즈합시다~	86
37999	씨발 도배충새끼들	86
38000	카타 모1입니다	86
38001	갤종총회도 하려고 했었는데	86
38002	근데 갤이 망해서	86
38003	카타 잘쓰다가 갑자기밴ㅡㅡ	86
38004	생각해보니 열명이면 꽤 오는거구나ㅋㅋ	86
38005	저 곧 인싸돼서 탈갤할건데 그럼 갤 망할듯ㅋㅋ	86
38006	지금의 저는 다릅니다	86
38007	갤질하다보니 정석 방송나옴	86
38008	오늘은 갤상태도 그닥인데	86
38009	입결리셋전문가님들아 입결리셋 하면 기분좋아져요?	86
38010	탈갤 하려고 한다	86
38011	집가서 뭐 먹고와야겟다	86
38012	니네 아직 중간고사 안끝낫냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	86
38013	품번 하나 추천해준다.	86
38014	5호관에서 셀카찍어봣다	86
38015	옆집 인싸놈 집 시끌시끌한거보소ㅋㅋ	86
38016	115	86
38017	이정도면 은수저 가능?	86
38018	기말은 언제쯤 봐? 알바하나 시작할라하는데	86
38019	엥? 친구 그거	86
38020	일수 55면 ㅈㅅㅊㅊ?	86
38021	셔틀타고 등겨하는 갤러있어?	86
38022	자료 찾는다고 외국논문 보는 중인데	86
38023	갤 망햇네 ㅡㅡ	86
38024	ㅅㅂ  룸메 코골이 극혐 진짜 개ㅡㅡ	86
38025	복수전공할려고 할때 필요한 과목 어디나와있어 1학년개아싸라ㅜㅜ	86
38026	대학생의 몇 %가 아싸일까	86
38027	질문좀 할려는데 혹시 아태과 있냐???	86
38028	인하대형님들 ㅠ	86
38029	햇살이 아파 너와 함께걷던 거리가 아파	86
38030	아 자야되는데	86
38031	리근이 주변에 이쁜 여자가 그리 많던데	86
38032	Good Dawn	86
38033	오늘따라 더 졸리다	86
38034	씻고 자야겟다.	86
38035	신경안쓰면 되는데	86
38036	으악	86
38037	남이 잘 안되길 빌어야지	86
38038	노래가사 따라적다가 그냥 올라갓네	86
38039	신라면 먹고싶다	86
38040	흐구흐규	86
38041	은경이 ㄹㅇ 못생겼다	86
38042	은경이 못생겼다는 IU놈 얼굴 공개	86
38043	남의 실패를 밟고 올라가면서 우월해지는 느낌!	86
38044	★★개씹존잘 촤르렁 얼굴 대공개★★	86
38045	칠리콩 사랑해 ㄹㅇ...	86
38046	월요일은 싫어~	86
38047	오예 물리휴강	86
38048	님들 예매는 하고 갤질함?	86
38049	양공수 밤같이새실분	86
38050	인풋이 나쁜 인하대에서 가끔 영웅유닛이 나오는 이유	86
38051	부럽다 부러워~	86
38052	나도 퇴갤	86
38053	나도 나의 배가 짜증난다	86
38054	뭐야 나 이제 입갤했는데 ㅠㅠ	86
38055	후 잔다	86
38056	양공수 자살특공대구합니다.	86
38057	아 창공과제 개귀찮..	86
38058	시간이 가고있습니다	86
38059	퇴갤한다해놓고 돌아왔네	86
38060	총학 뭐하냐???	86
38061	창공 특허조사 그거냐?	86
38062	2긱옥상야경 ㄹㅇ 개끝내준다	86
38063	컴돌아	86
38064	일수성적 올려보자	86
38065	아침부터 기분버랴ㅛ다	86
38066	출근시간 극혐	86
38067	에이 이건아니야	86
38068	아니 이럴거면 걍 버스 지하철탔지	86
38069	공수이제  12.3보고잇다	86
38070	택시비 만원넘게나오겠다	86
38071	너에게 눈을 뗄 수 없는 이유가 뭔지 내게 말해줘	86
38072	ㅎㅇ	86
38073	시발 솔직히 말이 13개 단과대지 지들만의 리그 아니냐?	86
38074	대영 트랙원 평균 13.7이랩니다	86
38075	알바할껀데..	86
38076	나도 알바할건데	86
38077	초대남이란?	86
38078	공수 한자리수점수팟잇냐?	86
38079	야 갤 관리자 어떻게하냐	86
38080	갤총이 이틀남앗습ㄴ다	86
38081	일수2 듣는 친구들아 이번주 과제는 어디 풀어서 내야되는거야?? ㅠㅠㅠ	86
38082	왠일로 본관앞 수조 스프링쿨러 가동했냐	86
38083	경제학이해 이정희교수님 듣는분??	86
38084	난 지금 기분이 매우 편해졋다	86
38085	공수10점만넘으면조켓다	86
38086	점심메뉴 추천받는다!	86
38087	그냥 우리학교는 희망이 없다 병신인듯	86
38088	밑에 39.7 존나웃기네 ㅋㅋㅋ	86
38089	화학2 점수 떳네	86
38090	이번학기는 희망이 없다	86
38091	알바 괜찮아보이는게 잇구만	86
38092	점수가 평균 살짝위면 학점 뭐떠여	86
38093	STS가 무슨 건물임?	86
38094	인하대 기계 vs 부산대 기계	86
38095	ㅎㅇ	86
38096	1/4이상 결석하면 F 란 말은 몇번까지 봐준단말이냐	86
38097	일수 72점 개꿀 ㅋㅋ	86
38098	아태 교수님 왈	86
38099	작년 공수 1 2 연속 c+이다 팁준다	86
38100	우리반 일수 평균 53점 ㅁㅊ	86
38101	화학웹강 평균몇이냐	86
38102	갤톡은 또 뭐냐?	86
38103	도시락 개꿀..	86
38104	화2 주관식 1번	86
38105	화2 단답형에 프리징포인트 구하는거	86
38106	화학웹강 52다..	86
38107	강독 평균보다 10점높은데 뭐뜨냐	86
38108	야 시발련들아 카톡해봐	86
38109	영문강독 기말 중간합 몇점이면 B+,A0 컷임?	86
38110	화학 웹강 A랑 B+컷	86
38111	시발 좆망인생	86
38112	포기하면 편하지만!	86
38113	신세계 앞인데 양키성님들이 전도한다	86
38114	아침도 점심도 안먹엇다	86
38115	일수 ㅇㅇㄱ	86
38116	시험도 끝나고 내 인생도 끝낫다	86
38117	하아 우리반 ㅅㅂ	86
38118	뚝딱뚝딱	86
38119	물2 웹 점수 떳나요?	86
38120	포강후 계절학기가능?	86
38121	표준편차랑 평균가지거 퍼센트구하는거	86
38122	집 정리나 해야겟다	86
38123	이비인후과 무슨 진료가 20초도 안되서 끝나네	86
38124	학교잠바 이제 못삼요??	86
38125	칠리콩 거짓말좀 ㄴㄴ	86
38126	화학2 평균 얼마정도 되려나	86
38127	집이 점점 넓어지는중	86
38128	노네 그거 아니??	86
38129	오늘 목동 야구장 직관 간다	86
38130	벌써 3시네 ㅡㅡ	86
38131	후우 외롭다..	86
38132	그러고보니 오늘 9000일이네	86
38133	오늘 팟할사람 업냐	86
38134	계절학기 웹강도있음?	86
38135	누가 저 여소좀...	86
38136	집 진짜 넓어졌다 ㄷㄷ	86
38137	아 오늘 치과가야되는데	86
38138	컴공 놈들은 지금부터 부지런히 노력 안하면 레알 평생 혼자 산다	86
38139	쥐니폼은 당연히	86
38140	형들 계절학기질문	86
38141	광장에 여자친구 구한다는 글ㅋㅋ	86
